date,time,weekday,id,age,gender,education_level,environmental_responsibility,returns_count,disposal_location,disposal_distance,measure_type,measure_rating,battery_fires_knowledge,has_read_fire_text,second_education_rating_after_reading,importance_estimate_type,importance_estimate_rating
2025-05-24,13:59:52,Saturday,17,18,Female,1,4,1,Electronic waste collection point,1000,deposit_incentive_rating,3,No,Yes,3,fin_losses_estimate,2
2025-05-24,13:59:52,Saturday,17,18,Female,1,4,1,Electronic waste collection point,1000,deposit_incentive_rating,3,No,Yes,3,material_losses_estimate,5
2025-05-24,13:59:52,Saturday,17,18,Female,1,4,1,Electronic waste collection point,1000,distance_incentive_rating,3,No,Yes,3,injury_estimate,3
2025-05-24,13:59:52,Saturday,17,18,Female,1,4,1,Electronic waste collection point,1000,distance_incentive_rating,3,No,Yes,3,infrastructure_damage_estimate,5
2025-05-24,13:59:52,Saturday,17,18,Female,1,4,1,Electronic waste collection point,1000,distance_incentive_rating,3,No,Yes,3,pollution_estimate,4
2025-05-24,13:59:52,Saturday,17,18,Female,1,4,1,Electronic waste collection point,1000,distance_incentive_rating,3,No,Yes,3,fin_losses_estimate,2
2025-05-24,13:59:52,Saturday,17,18,Female,1,4,1,Electronic waste collection point,1000,distance_incentive_rating,3,No,Yes,3,material_losses_estimate,5
2025-05-24,13:59:52,Saturday,17,18,Female,1,4,1,Electronic waste collection point,1000,education_incentive_rating,5,No,Yes,3,injury_estimate,3
2025-05-24,13:59:52,Saturday,17,18,Female,1,4,1,Electronic waste collection point,1000,education_incentive_rating,5,No,Yes,3,infrastructure_damage_estimate,5
2025-05-24,13:59:52,Saturday,17,18,Female,1,4,1,Electronic waste collection point,1000,education_incentive_rating,5,No,Yes,3,pollution_estimate,4
2025-05-24,13:59:52,Saturday,17,18,Female,1,4,1,Electronic waste collection point,1000,education_incentive_rating,5,No,Yes,3,fin_losses_estimate,2
2025-05-24,13:59:52,Saturday,17,18,Female,1,4,1,Electronic waste collection point,1000,education_incentive_rating,5,No,Yes,3,material_losses_estimate,5
2025-05-24,13:59:52,Saturday,17,18,Female,1,4,1,Electronic waste collection point,1000,removable_incentive_rating,3,No,Yes,3,injury_estimate,3
2025-05-24,13:59:52,Saturday,17,18,Female,1,4,1,Electronic waste collection point,1000,removable_incentive_rating,3,No,Yes,3,infrastructure_damage_estimate,5
2025-05-24,13:59:52,Saturday,17,18,Female,1,4,1,Electronic waste collection point,1000,removable_incentive_rating,3,No,Yes,3,pollution_estimate,4
2025-05-24,13:59:52,Saturday,17,18,Female,1,4,1,Electronic waste collection point,1000,removable_incentive_rating,3,No,Yes,3,fin_losses_estimate,2
2025-05-24,13:59:52,Saturday,17,18,Female,1,4,1,Electronic waste collection point,1000,removable_incentive_rating,3,No,Yes,3,material_losses_estimate,5
2025-05-24,14:03:25,Saturday,18,24,Male,3,4,0,Electronic waste collection point,100,deposit_incentive_rating,1,No,Yes,4,injury_estimate,2
2025-05-24,14:03:25,Saturday,18,24,Male,3,4,0,Electronic waste collection point,100,deposit_incentive_rating,1,No,Yes,4,infrastructure_damage_estimate,1
2025-05-24,14:03:25,Saturday,18,24,Male,3,4,0,Electronic waste collection point,100,deposit_incentive_rating,1,No,Yes,4,pollution_estimate,4
2025-05-24,14:03:25,Saturday,18,24,Male,3,4,0,Electronic waste collection point,100,deposit_incentive_rating,1,No,Yes,4,fin_losses_estimate,2
2025-05-24,14:03:25,Saturday,18,24,Male,3,4,0,Electronic waste collection point,100,deposit_incentive_rating,1,No,Yes,4,material_losses_estimate,3
2025-05-24,14:03:25,Saturday,18,24,Male,3,4,0,Electronic waste collection point,100,distance_incentive_rating,2,No,Yes,4,injury_estimate,2
2025-05-24,14:03:25,Saturday,18,24,Male,3,4,0,Electronic waste collection point,100,distance_incentive_rating,2,No,Yes,4,infrastructure_damage_estimate,1
2025-05-24,14:03:25,Saturday,18,24,Male,3,4,0,Electronic waste collection point,100,distance_incentive_rating,2,No,Yes,4,pollution_estimate,4
2025-05-24,14:03:25,Saturday,18,24,Male,3,4,0,Electronic waste collection point,100,distance_incentive_rating,2,No,Yes,4,fin_losses_estimate,2
2025-05-24,14:03:25,Saturday,18,24,Male,3,4,0,Electronic waste collection point,100,distance_incentive_rating,2,No,Yes,4,material_losses_estimate,3
2025-05-24,14:03:25,Saturday,18,24,Male,3,4,0,Electronic waste collection point,100,education_incentive_rating,5,No,Yes,4,injury_estimate,2
2025-05-24,14:03:25,Saturday,18,24,Male,3,4,0,Electronic waste collection point,100,education_incentive_rating,5,No,Yes,4,infrastructure_damage_estimate,1
2025-05-24,14:03:25,Saturday,18,24,Male,3,4,0,Electronic waste collection point,100,education_incentive_rating,5,No,Yes,4,pollution_estimate,4
2025-05-24,14:03:25,Saturday,18,24,Male,3,4,0,Electronic waste collection point,100,education_incentive_rating,5,No,Yes,4,fin_losses_estimate,2
2025-05-24,14:03:25,Saturday,18,24,Male,3,4,0,Electronic waste collection point,100,education_incentive_rating,5,No,Yes,4,material_losses_estimate,3
2025-05-24,14:03:25,Saturday,18,24,Male,3,4,0,Electronic waste collection point,100,removable_incentive_rating,3,No,Yes,4,injury_estimate,2
2025-05-24,14:03:25,Saturday,18,24,Male,3,4,0,Electronic waste collection point,100,removable_incentive_rating,3,No,Yes,4,infrastructure_damage_estimate,1
2025-05-24,14:03:25,Saturday,18,24,Male,3,4,0,Electronic waste collection point,100,removable_incentive_rating,3,No,Yes,4,pollution_estimate,4
2025-05-24,14:03:25,Saturday,18,24,Male,3,4,0,Electronic waste collection point,100,removable_incentive_rating,3,No,Yes,4,fin_losses_estimate,2
2025-05-24,14:03:25,Saturday,18,24,Male,3,4,0,Electronic waste collection point,100,removable_incentive_rating,3,No,Yes,4,material_losses_estimate,3
2025-05-24,14:11:53,Saturday,19,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",30,deposit_incentive_rating,5,No,No,NA,injury_estimate,5
2025-05-24,14:11:53,Saturday,19,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",30,deposit_incentive_rating,5,No,No,NA,infrastructure_damage_estimate,4
2025-05-24,14:11:53,Saturday,19,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",30,deposit_incentive_rating,5,No,No,NA,pollution_estimate,5
2025-05-24,14:11:53,Saturday,19,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",30,deposit_incentive_rating,5,No,No,NA,fin_losses_estimate,3
2025-05-24,14:11:53,Saturday,19,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",30,deposit_incentive_rating,5,No,No,NA,material_losses_estimate,5
2025-05-24,14:11:53,Saturday,19,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",30,distance_incentive_rating,2,No,No,NA,injury_estimate,5
2025-05-24,14:11:53,Saturday,19,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",30,distance_incentive_rating,2,No,No,NA,infrastructure_damage_estimate,4
2025-05-24,14:11:53,Saturday,19,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",30,distance_incentive_rating,2,No,No,NA,pollution_estimate,5
2025-05-24,14:11:53,Saturday,19,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",30,distance_incentive_rating,2,No,No,NA,fin_losses_estimate,3
2025-05-24,14:11:53,Saturday,19,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",30,distance_incentive_rating,2,No,No,NA,material_losses_estimate,5
2025-05-24,14:11:53,Saturday,19,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",30,education_incentive_rating,2,No,No,NA,injury_estimate,5
2025-05-24,14:11:53,Saturday,19,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",30,education_incentive_rating,2,No,No,NA,infrastructure_damage_estimate,4
2025-05-24,14:11:53,Saturday,19,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",30,education_incentive_rating,2,No,No,NA,pollution_estimate,5
2025-05-24,14:11:53,Saturday,19,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",30,education_incentive_rating,2,No,No,NA,fin_losses_estimate,3
2025-05-24,14:11:53,Saturday,19,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",30,education_incentive_rating,2,No,No,NA,material_losses_estimate,5
2025-05-24,14:11:53,Saturday,19,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",30,removable_incentive_rating,5,No,No,NA,injury_estimate,5
2025-05-24,14:11:53,Saturday,19,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",30,removable_incentive_rating,5,No,No,NA,infrastructure_damage_estimate,4
2025-05-24,14:11:53,Saturday,19,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",30,removable_incentive_rating,5,No,No,NA,pollution_estimate,5
2025-05-24,14:11:53,Saturday,19,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",30,removable_incentive_rating,5,No,No,NA,fin_losses_estimate,3
2025-05-24,14:11:53,Saturday,19,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",30,removable_incentive_rating,5,No,No,NA,material_losses_estimate,5
2025-05-24,14:24:11,Saturday,20,25,Female,2,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",1000,deposit_incentive_rating,5,No,Yes,5,injury_estimate,4
2025-05-24,14:24:11,Saturday,20,25,Female,2,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",1000,deposit_incentive_rating,5,No,Yes,5,infrastructure_damage_estimate,4
2025-05-24,14:24:11,Saturday,20,25,Female,2,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",1000,deposit_incentive_rating,5,No,Yes,5,pollution_estimate,5
2025-05-24,14:24:11,Saturday,20,25,Female,2,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",1000,deposit_incentive_rating,5,No,Yes,5,fin_losses_estimate,4
2025-05-24,14:24:11,Saturday,20,25,Female,2,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",1000,deposit_incentive_rating,5,No,Yes,5,material_losses_estimate,5
2025-05-24,14:24:11,Saturday,20,25,Female,2,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",1000,distance_incentive_rating,5,No,Yes,5,injury_estimate,4
2025-05-24,14:24:11,Saturday,20,25,Female,2,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",1000,distance_incentive_rating,5,No,Yes,5,infrastructure_damage_estimate,4
2025-05-24,14:24:11,Saturday,20,25,Female,2,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",1000,distance_incentive_rating,5,No,Yes,5,pollution_estimate,5
2025-05-24,14:24:11,Saturday,20,25,Female,2,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",1000,distance_incentive_rating,5,No,Yes,5,fin_losses_estimate,4
2025-05-24,14:24:11,Saturday,20,25,Female,2,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",1000,distance_incentive_rating,5,No,Yes,5,material_losses_estimate,5
2025-05-24,14:24:11,Saturday,20,25,Female,2,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",1000,education_incentive_rating,4,No,Yes,5,injury_estimate,4
2025-05-24,14:24:11,Saturday,20,25,Female,2,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",1000,education_incentive_rating,4,No,Yes,5,infrastructure_damage_estimate,4
2025-05-24,14:24:11,Saturday,20,25,Female,2,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",1000,education_incentive_rating,4,No,Yes,5,pollution_estimate,5
2025-05-24,14:24:11,Saturday,20,25,Female,2,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",1000,education_incentive_rating,4,No,Yes,5,fin_losses_estimate,4
2025-05-24,14:24:11,Saturday,20,25,Female,2,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",1000,education_incentive_rating,4,No,Yes,5,material_losses_estimate,5
2025-05-24,14:24:11,Saturday,20,25,Female,2,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",1000,removable_incentive_rating,5,No,Yes,5,injury_estimate,4
2025-05-24,14:24:11,Saturday,20,25,Female,2,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",1000,removable_incentive_rating,5,No,Yes,5,infrastructure_damage_estimate,4
2025-05-24,14:24:11,Saturday,20,25,Female,2,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",1000,removable_incentive_rating,5,No,Yes,5,pollution_estimate,5
2025-05-24,14:24:11,Saturday,20,25,Female,2,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",1000,removable_incentive_rating,5,No,Yes,5,fin_losses_estimate,4
2025-05-24,14:24:11,Saturday,20,25,Female,2,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",1000,removable_incentive_rating,5,No,Yes,5,material_losses_estimate,5
2025-05-24,14:27:14,Saturday,21,53,Female,5,4,2,"Designated battery bin at Coop, Migros, Denner or Kkiosk",100,deposit_incentive_rating,4,No,No,NA,injury_estimate,4
2025-05-24,14:27:14,Saturday,21,53,Female,5,4,2,"Designated battery bin at Coop, Migros, Denner or Kkiosk",100,deposit_incentive_rating,4,No,No,NA,infrastructure_damage_estimate,3
2025-05-24,14:27:14,Saturday,21,53,Female,5,4,2,"Designated battery bin at Coop, Migros, Denner or Kkiosk",100,deposit_incentive_rating,4,No,No,NA,pollution_estimate,5
2025-05-24,14:27:14,Saturday,21,53,Female,5,4,2,"Designated battery bin at Coop, Migros, Denner or Kkiosk",100,deposit_incentive_rating,4,No,No,NA,fin_losses_estimate,3
2025-05-24,14:27:14,Saturday,21,53,Female,5,4,2,"Designated battery bin at Coop, Migros, Denner or Kkiosk",100,deposit_incentive_rating,4,No,No,NA,material_losses_estimate,4
2025-05-24,14:27:14,Saturday,21,53,Female,5,4,2,"Designated battery bin at Coop, Migros, Denner or Kkiosk",100,distance_incentive_rating,4,No,No,NA,injury_estimate,4
2025-05-24,14:27:14,Saturday,21,53,Female,5,4,2,"Designated battery bin at Coop, Migros, Denner or Kkiosk",100,distance_incentive_rating,4,No,No,NA,infrastructure_damage_estimate,3
2025-05-24,14:27:14,Saturday,21,53,Female,5,4,2,"Designated battery bin at Coop, Migros, Denner or Kkiosk",100,distance_incentive_rating,4,No,No,NA,pollution_estimate,5
2025-05-24,14:27:14,Saturday,21,53,Female,5,4,2,"Designated battery bin at Coop, Migros, Denner or Kkiosk",100,distance_incentive_rating,4,No,No,NA,fin_losses_estimate,3
2025-05-24,14:27:14,Saturday,21,53,Female,5,4,2,"Designated battery bin at Coop, Migros, Denner or Kkiosk",100,distance_incentive_rating,4,No,No,NA,material_losses_estimate,4
2025-05-24,14:27:14,Saturday,21,53,Female,5,4,2,"Designated battery bin at Coop, Migros, Denner or Kkiosk",100,education_incentive_rating,5,No,No,NA,injury_estimate,4
2025-05-24,14:27:14,Saturday,21,53,Female,5,4,2,"Designated battery bin at Coop, Migros, Denner or Kkiosk",100,education_incentive_rating,5,No,No,NA,infrastructure_damage_estimate,3
2025-05-24,14:27:14,Saturday,21,53,Female,5,4,2,"Designated battery bin at Coop, Migros, Denner or Kkiosk",100,education_incentive_rating,5,No,No,NA,pollution_estimate,5
2025-05-24,14:27:14,Saturday,21,53,Female,5,4,2,"Designated battery bin at Coop, Migros, Denner or Kkiosk",100,education_incentive_rating,5,No,No,NA,fin_losses_estimate,3
2025-05-24,14:27:14,Saturday,21,53,Female,5,4,2,"Designated battery bin at Coop, Migros, Denner or Kkiosk",100,education_incentive_rating,5,No,No,NA,material_losses_estimate,4
2025-05-24,14:27:14,Saturday,21,53,Female,5,4,2,"Designated battery bin at Coop, Migros, Denner or Kkiosk",100,removable_incentive_rating,5,No,No,NA,injury_estimate,4
2025-05-24,14:27:14,Saturday,21,53,Female,5,4,2,"Designated battery bin at Coop, Migros, Denner or Kkiosk",100,removable_incentive_rating,5,No,No,NA,infrastructure_damage_estimate,3
2025-05-24,14:27:14,Saturday,21,53,Female,5,4,2,"Designated battery bin at Coop, Migros, Denner or Kkiosk",100,removable_incentive_rating,5,No,No,NA,pollution_estimate,5
2025-05-24,14:27:14,Saturday,21,53,Female,5,4,2,"Designated battery bin at Coop, Migros, Denner or Kkiosk",100,removable_incentive_rating,5,No,No,NA,fin_losses_estimate,3
2025-05-24,14:27:14,Saturday,21,53,Female,5,4,2,"Designated battery bin at Coop, Migros, Denner or Kkiosk",100,removable_incentive_rating,5,No,No,NA,material_losses_estimate,4
2025-05-24,14:29:05,Saturday,22,56,Male,3,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",100,deposit_incentive_rating,3,No,Yes,5,injury_estimate,4
2025-05-24,14:29:05,Saturday,22,56,Male,3,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",100,deposit_incentive_rating,3,No,Yes,5,infrastructure_damage_estimate,3
2025-05-24,14:29:05,Saturday,22,56,Male,3,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",100,deposit_incentive_rating,3,No,Yes,5,pollution_estimate,5
2025-05-24,14:29:05,Saturday,22,56,Male,3,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",100,deposit_incentive_rating,3,No,Yes,5,fin_losses_estimate,3
2025-05-24,14:29:05,Saturday,22,56,Male,3,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",100,deposit_incentive_rating,3,No,Yes,5,material_losses_estimate,5
2025-05-24,14:29:05,Saturday,22,56,Male,3,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",100,distance_incentive_rating,4,No,Yes,5,injury_estimate,4
2025-05-24,14:29:05,Saturday,22,56,Male,3,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",100,distance_incentive_rating,4,No,Yes,5,infrastructure_damage_estimate,3
2025-05-24,14:29:05,Saturday,22,56,Male,3,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",100,distance_incentive_rating,4,No,Yes,5,pollution_estimate,5
2025-05-24,14:29:05,Saturday,22,56,Male,3,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",100,distance_incentive_rating,4,No,Yes,5,fin_losses_estimate,3
2025-05-24,14:29:05,Saturday,22,56,Male,3,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",100,distance_incentive_rating,4,No,Yes,5,material_losses_estimate,5
2025-05-24,14:29:05,Saturday,22,56,Male,3,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",100,education_incentive_rating,5,No,Yes,5,injury_estimate,4
2025-05-24,14:29:05,Saturday,22,56,Male,3,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",100,education_incentive_rating,5,No,Yes,5,infrastructure_damage_estimate,3
2025-05-24,14:29:05,Saturday,22,56,Male,3,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",100,education_incentive_rating,5,No,Yes,5,pollution_estimate,5
2025-05-24,14:29:05,Saturday,22,56,Male,3,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",100,education_incentive_rating,5,No,Yes,5,fin_losses_estimate,3
2025-05-24,14:29:05,Saturday,22,56,Male,3,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",100,education_incentive_rating,5,No,Yes,5,material_losses_estimate,5
2025-05-24,14:29:05,Saturday,22,56,Male,3,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",100,removable_incentive_rating,5,No,Yes,5,injury_estimate,4
2025-05-24,14:29:05,Saturday,22,56,Male,3,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",100,removable_incentive_rating,5,No,Yes,5,infrastructure_damage_estimate,3
2025-05-24,14:29:05,Saturday,22,56,Male,3,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",100,removable_incentive_rating,5,No,Yes,5,pollution_estimate,5
2025-05-24,14:29:05,Saturday,22,56,Male,3,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",100,removable_incentive_rating,5,No,Yes,5,fin_losses_estimate,3
2025-05-24,14:29:05,Saturday,22,56,Male,3,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",100,removable_incentive_rating,5,No,Yes,5,material_losses_estimate,5
2025-05-24,14:38:37,Saturday,23,20,Male,2,3,3,"Designated battery bin at Coop, Migros, Denner or Kkiosk",1200,deposit_incentive_rating,3,Partially,Yes,5,injury_estimate,4
2025-05-24,14:38:37,Saturday,23,20,Male,2,3,3,"Designated battery bin at Coop, Migros, Denner or Kkiosk",1200,deposit_incentive_rating,3,Partially,Yes,5,infrastructure_damage_estimate,4
2025-05-24,14:38:37,Saturday,23,20,Male,2,3,3,"Designated battery bin at Coop, Migros, Denner or Kkiosk",1200,deposit_incentive_rating,3,Partially,Yes,5,pollution_estimate,5
2025-05-24,14:38:37,Saturday,23,20,Male,2,3,3,"Designated battery bin at Coop, Migros, Denner or Kkiosk",1200,deposit_incentive_rating,3,Partially,Yes,5,fin_losses_estimate,4
2025-05-24,14:38:37,Saturday,23,20,Male,2,3,3,"Designated battery bin at Coop, Migros, Denner or Kkiosk",1200,deposit_incentive_rating,3,Partially,Yes,5,material_losses_estimate,5
2025-05-24,14:38:37,Saturday,23,20,Male,2,3,3,"Designated battery bin at Coop, Migros, Denner or Kkiosk",1200,distance_incentive_rating,3,Partially,Yes,5,injury_estimate,4
2025-05-24,14:38:37,Saturday,23,20,Male,2,3,3,"Designated battery bin at Coop, Migros, Denner or Kkiosk",1200,distance_incentive_rating,3,Partially,Yes,5,infrastructure_damage_estimate,4
2025-05-24,14:38:37,Saturday,23,20,Male,2,3,3,"Designated battery bin at Coop, Migros, Denner or Kkiosk",1200,distance_incentive_rating,3,Partially,Yes,5,pollution_estimate,5
2025-05-24,14:38:37,Saturday,23,20,Male,2,3,3,"Designated battery bin at Coop, Migros, Denner or Kkiosk",1200,distance_incentive_rating,3,Partially,Yes,5,fin_losses_estimate,4
2025-05-24,14:38:37,Saturday,23,20,Male,2,3,3,"Designated battery bin at Coop, Migros, Denner or Kkiosk",1200,distance_incentive_rating,3,Partially,Yes,5,material_losses_estimate,5
2025-05-24,14:38:37,Saturday,23,20,Male,2,3,3,"Designated battery bin at Coop, Migros, Denner or Kkiosk",1200,education_incentive_rating,5,Partially,Yes,5,injury_estimate,4
2025-05-24,14:38:37,Saturday,23,20,Male,2,3,3,"Designated battery bin at Coop, Migros, Denner or Kkiosk",1200,education_incentive_rating,5,Partially,Yes,5,infrastructure_damage_estimate,4
2025-05-24,14:38:37,Saturday,23,20,Male,2,3,3,"Designated battery bin at Coop, Migros, Denner or Kkiosk",1200,education_incentive_rating,5,Partially,Yes,5,pollution_estimate,5
2025-05-24,14:38:37,Saturday,23,20,Male,2,3,3,"Designated battery bin at Coop, Migros, Denner or Kkiosk",1200,education_incentive_rating,5,Partially,Yes,5,fin_losses_estimate,4
2025-05-24,14:38:37,Saturday,23,20,Male,2,3,3,"Designated battery bin at Coop, Migros, Denner or Kkiosk",1200,education_incentive_rating,5,Partially,Yes,5,material_losses_estimate,5
2025-05-24,14:38:37,Saturday,23,20,Male,2,3,3,"Designated battery bin at Coop, Migros, Denner or Kkiosk",1200,removable_incentive_rating,5,Partially,Yes,5,injury_estimate,4
2025-05-24,14:38:37,Saturday,23,20,Male,2,3,3,"Designated battery bin at Coop, Migros, Denner or Kkiosk",1200,removable_incentive_rating,5,Partially,Yes,5,infrastructure_damage_estimate,4
2025-05-24,14:38:37,Saturday,23,20,Male,2,3,3,"Designated battery bin at Coop, Migros, Denner or Kkiosk",1200,removable_incentive_rating,5,Partially,Yes,5,pollution_estimate,5
2025-05-24,14:38:37,Saturday,23,20,Male,2,3,3,"Designated battery bin at Coop, Migros, Denner or Kkiosk",1200,removable_incentive_rating,5,Partially,Yes,5,fin_losses_estimate,4
2025-05-24,14:38:37,Saturday,23,20,Male,2,3,3,"Designated battery bin at Coop, Migros, Denner or Kkiosk",1200,removable_incentive_rating,5,Partially,Yes,5,material_losses_estimate,5
2025-05-24,15:51:48,Saturday,24,25,Male,4,3,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",50,deposit_incentive_rating,4,No,No,NA,injury_estimate,1
2025-05-24,15:51:48,Saturday,24,25,Male,4,3,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",50,deposit_incentive_rating,4,No,No,NA,infrastructure_damage_estimate,1
2025-05-24,15:51:48,Saturday,24,25,Male,4,3,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",50,deposit_incentive_rating,4,No,No,NA,pollution_estimate,5
2025-05-24,15:51:48,Saturday,24,25,Male,4,3,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",50,deposit_incentive_rating,4,No,No,NA,fin_losses_estimate,4
2025-05-24,15:51:48,Saturday,24,25,Male,4,3,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",50,deposit_incentive_rating,4,No,No,NA,material_losses_estimate,4
2025-05-24,15:51:48,Saturday,24,25,Male,4,3,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",50,distance_incentive_rating,1,No,No,NA,injury_estimate,1
2025-05-24,15:51:48,Saturday,24,25,Male,4,3,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",50,distance_incentive_rating,1,No,No,NA,infrastructure_damage_estimate,1
2025-05-24,15:51:48,Saturday,24,25,Male,4,3,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",50,distance_incentive_rating,1,No,No,NA,pollution_estimate,5
2025-05-24,15:51:48,Saturday,24,25,Male,4,3,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",50,distance_incentive_rating,1,No,No,NA,fin_losses_estimate,4
2025-05-24,15:51:48,Saturday,24,25,Male,4,3,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",50,distance_incentive_rating,1,No,No,NA,material_losses_estimate,4
2025-05-24,15:51:48,Saturday,24,25,Male,4,3,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",50,education_incentive_rating,1,No,No,NA,injury_estimate,1
2025-05-24,15:51:48,Saturday,24,25,Male,4,3,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",50,education_incentive_rating,1,No,No,NA,infrastructure_damage_estimate,1
2025-05-24,15:51:48,Saturday,24,25,Male,4,3,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",50,education_incentive_rating,1,No,No,NA,pollution_estimate,5
2025-05-24,15:51:48,Saturday,24,25,Male,4,3,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",50,education_incentive_rating,1,No,No,NA,fin_losses_estimate,4
2025-05-24,15:51:48,Saturday,24,25,Male,4,3,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",50,education_incentive_rating,1,No,No,NA,material_losses_estimate,4
2025-05-24,15:51:48,Saturday,24,25,Male,4,3,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",50,removable_incentive_rating,2,No,No,NA,injury_estimate,1
2025-05-24,15:51:48,Saturday,24,25,Male,4,3,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",50,removable_incentive_rating,2,No,No,NA,infrastructure_damage_estimate,1
2025-05-24,15:51:48,Saturday,24,25,Male,4,3,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",50,removable_incentive_rating,2,No,No,NA,pollution_estimate,5
2025-05-24,15:51:48,Saturday,24,25,Male,4,3,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",50,removable_incentive_rating,2,No,No,NA,fin_losses_estimate,4
2025-05-24,15:51:48,Saturday,24,25,Male,4,3,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",50,removable_incentive_rating,2,No,No,NA,material_losses_estimate,4
